 
SET: rps=0.0 (overall: 0.0) avg_msec=-nan (overall: -nan)
                                                                      
SET: rps=99.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.411)
                                                                     
SET: rps=87.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.413)
                                                                     
SET: rps=72.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.414)
                                                                     
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.416)
                                                                     
SET: rps=84.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.418)
                                                                     
SET: rps=87.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.419)
                                                                     
SET: rps=71.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.421)
                                                                     
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.422)
                                                                     
SET: rps=59.8 (overall: 132.3) avg_msec=2999.296 (overall: 2928.424)
                                                                     
SET: rps=75.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.425)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.426)
                                                                     
SET: rps=75.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.428)
                                                                     
SET: rps=55.6 (overall: 132.2) avg_msec=2999.296 (overall: 2928.429)
                                                                     
SET: rps=79.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.431)
                                                                     
SET: rps=67.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.432)
                                                                     
SET: rps=72.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.433)
                                                                     
SET: rps=91.6 (overall: 132.2) avg_msec=2999.296 (overall: 2928.435)
                                                                     
SET: rps=63.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.436)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.438)
                                                                     
SET: rps=92.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.439)
                                                                     
SET: rps=75.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.441)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.442)
                                                                     
SET: rps=79.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.444)
                                                                     
SET: rps=87.6 (overall: 132.2) avg_msec=2999.296 (overall: 2928.445)
                                                                     
SET: rps=79.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.447)
                                                                     
SET: rps=75.4 (overall: 132.2) avg_msec=2999.296 (overall: 2928.448)
                                                                     
SET: rps=75.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.450)
                                                                     
SET: rps=87.6 (overall: 132.2) avg_msec=2999.296 (overall: 2928.452)
                                                                     
SET: rps=71.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.453)
                                                                     
SET: rps=75.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.454)
                                                                     
SET: rps=71.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.456)
                                                                     
SET: rps=92.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.458)
                                                                     
SET: rps=75.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.459)
                                                                     
SET: rps=87.6 (overall: 132.2) avg_msec=2999.296 (overall: 2928.461)
                                                                     
SET: rps=92.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.463)
                                                                     
SET: rps=83.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.464)
                                                                     
SET: rps=79.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.466)
                                                                     
SET: rps=87.6 (overall: 132.2) avg_msec=2999.296 (overall: 2928.468)
                                                                     
SET: rps=83.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.469)
                                                                     
SET: rps=87.3 (overall: 132.2) avg_msec=2999.296 (overall: 2928.471)
                                                                     
SET: rps=83.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.473)
                                                                     
SET: rps=83.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.474)
                                                                     
SET: rps=79.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.476)
                                                                     
SET: rps=79.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.477)
                                                                     
SET: rps=1247.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.502)
                                                                       
SET: rps=820.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.518)
                                                                      
SET: rps=573.7 (overall: 132.3) avg_msec=2983.438 (overall: 2928.526)
                                                                      
SET: rps=454.2 (overall: 132.3) avg_msec=2984.767 (overall: 2928.533)
                                                                      
SET: rps=404.0 (overall: 132.3) avg_msec=2965.129 (overall: 2928.537)
                                                                      
SET: rps=354.6 (overall: 132.3) avg_msec=2345.052 (overall: 2928.480)
                                                                      
SET: rps=321.4 (overall: 132.3) avg_msec=1657.963 (overall: 2928.367)
                                                                      
SET: rps=280.0 (overall: 132.3) avg_msec=1750.016 (overall: 2928.276)
                                                                      
SET: rps=276.7 (overall: 132.3) avg_msec=1971.814 (overall: 2928.203)
                                                                      
SET: rps=270.9 (overall: 132.3) avg_msec=2196.051 (overall: 2928.148)
                                                                      
SET: rps=248.0 (overall: 132.3) avg_msec=2407.061 (overall: 2928.113)
                                                                      
SET: rps=211.2 (overall: 132.3) avg_msec=2603.298 (overall: 2928.094)
                                                                      
SET: rps=216.0 (overall: 132.3) avg_msec=2792.334 (overall: 2928.086)
                                                                      
SET: rps=203.2 (overall: 132.3) avg_msec=2961.789 (overall: 2928.088)
                                                                      
SET: rps=192.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.091)
                                                                      
SET: rps=219.1 (overall: 132.3) avg_msec=2999.296 (overall: 2928.096)
                                                                      
SET: rps=138.9 (overall: 132.3) avg_msec=2999.296 (overall: 2928.098)
                                                                      
SET: rps=195.2 (overall: 132.3) avg_msec=2999.296 (overall: 2928.102)
                                                                      
SET: rps=159.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.105)
                                                                      
SET: rps=175.3 (overall: 132.3) avg_msec=2999.296 (overall: 2928.109)
                                                                      
SET: rps=155.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.112)
                                                                      
SET: rps=139.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.115)
                                                                      
SET: rps=119.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.117)
                                                                      
SET: rps=148.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.120)
                                                                      
SET: rps=131.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.122)
                                                                      
SET: rps=131.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.125)
                                                                      
SET: rps=151.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.128)
                                                                      
SET: rps=103.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.130)
                                                                      
SET: rps=139.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.133)
                                                                      
SET: rps=167.3 (overall: 132.3) avg_msec=2999.296 (overall: 2928.136)
                                                                      
SET: rps=131.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.139)
                                                                      
SET: rps=111.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.141)
                                                                      
SET: rps=119.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.143)
                                                                      
SET: rps=132.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.146)
                                                                      
SET: rps=91.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.147)
                                                                     
SET: rps=112.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.150)
                                                                      
SET: rps=87.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.151)
                                                                     
SET: rps=95.2 (overall: 132.3) avg_msec=2999.296 (overall: 2928.153)
                                                                     
SET: rps=92.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.155)
                                                                     
SET: rps=123.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.157)
                                                                      
SET: rps=95.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.159)
                                                                     
SET: rps=95.2 (overall: 132.3) avg_msec=2999.296 (overall: 2928.161)
                                                                     
SET: rps=92.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.163)
                                                                     
SET: rps=107.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.165)
                                                                      
SET: rps=103.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.167)
                                                                      
SET: rps=95.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.169)
                                                                     
SET: rps=99.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.171)
                                                                     
SET: rps=95.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.173)
                                                                     
SET: rps=95.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.175)
                                                                     
SET: rps=103.2 (overall: 132.3) avg_msec=2999.296 (overall: 2928.177)
                                                                      
SET: rps=120.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.179)
                                                                      
SET: rps=107.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.181)
                                                                      
SET: rps=103.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.183)
                                                                      
SET: rps=95.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.185)
                                                                     
SET: rps=107.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.187)
                                                                      
SET: rps=123.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.190)
                                                                      
SET: rps=107.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.192)
                                                                      
SET: rps=87.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.193)
                                                                     
SET: rps=111.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.196)
                                                                      
SET: rps=124.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.198)
                                                                      
SET: rps=107.1 (overall: 132.3) avg_msec=2999.296 (overall: 2928.200)
                                                                      
SET: rps=115.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.202)
                                                                      
SET: rps=87.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.204)
                                                                     
SET: rps=100.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.206)
                                                                      
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.208)
                                                                     
SET: rps=99.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.210)
                                                                     
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.211)
                                                                     
SET: rps=79.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.213)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.214)
                                                                     
SET: rps=83.3 (overall: 132.3) avg_msec=2999.296 (overall: 2928.216)
                                                                     
SET: rps=84.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.217)
                                                                     
SET: rps=91.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.219)
                                                                     
SET: rps=87.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.221)
                                                                     
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.223)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.224)
                                                                     
SET: rps=87.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.226)
                                                                     
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.227)
                                                                     
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.229)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.230)
                                                                     
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.232)
                                                                     
SET: rps=64.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.233)
                                                                     
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.235)
                                                                     
SET: rps=75.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.236)
                                                                     
SET: rps=83.3 (overall: 132.3) avg_msec=2999.296 (overall: 2928.238)
                                                                     
SET: rps=87.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.240)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.241)
                                                                     
SET: rps=75.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.242)
                                                                     
SET: rps=91.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.244)
                                                                     
SET: rps=76.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.246)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.247)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.248)
                                                                     
SET: rps=71.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.250)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.251)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.252)
                                                                     
SET: rps=63.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.254)
                                                                     
SET: rps=75.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.255)
                                                                     
SET: rps=72.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.257)
                                                                     
SET: rps=71.4 (overall: 132.2) avg_msec=2999.296 (overall: 2928.258)
                                                                     
SET: rps=68.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.259)
                                                                     
SET: rps=67.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.261)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.262)
                                                                     
SET: rps=55.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.263)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.264)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.265)
                                                                     
SET: rps=67.5 (overall: 132.2) avg_msec=2999.296 (overall: 2928.266)
                                                                     
SET: rps=67.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.268)
                                                                     
SET: rps=67.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.269)
                                                                     
SET: rps=71.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.271)
                                                                     
SET: rps=63.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.272)
                                                                     
SET: rps=64.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.273)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.274)
                                                                     
SET: rps=67.5 (overall: 132.2) avg_msec=2999.296 (overall: 2928.276)
                                                                     
SET: rps=64.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.277)
                                                                     
SET: rps=75.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.278)
                                                                     
SET: rps=67.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.280)
                                                                     
SET: rps=76.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.281)
                                                                     
SET: rps=75.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.283)
                                                                     
SET: rps=51.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.284)
                                                                     
SET: rps=63.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.285)
                                                                     
SET: rps=72.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.286)
                                                                     
SET: rps=1000.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.306)
                                                                       
SET: rps=796.8 (overall: 132.3) avg_msec=2999.296 (overall: 2928.321)
                                                                      
SET: rps=609.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.333)
                                                                      
SET: rps=406.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.341)
                                                                      
SET: rps=436.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.350)
                                                                      
SET: rps=370.5 (overall: 132.3) avg_msec=2989.056 (overall: 2928.356)
                                                                      
SET: rps=238.1 (overall: 132.3) avg_msec=2567.509 (overall: 2928.332)
                                                                      
SET: rps=215.1 (overall: 132.3) avg_msec=1968.811 (overall: 2928.275)
                                                                      
SET: rps=211.2 (overall: 132.3) avg_msec=2010.769 (overall: 2928.222)
                                                                      
SET: rps=200.0 (overall: 132.3) avg_msec=2242.970 (overall: 2928.185)
                                                                      
SET: rps=174.6 (overall: 132.3) avg_msec=2468.771 (overall: 2928.162)
                                                                      
SET: rps=243.0 (overall: 132.3) avg_msec=2676.820 (overall: 2928.146)
                                                                      
SET: rps=212.0 (overall: 132.3) avg_msec=2818.145 (overall: 2928.139)
                                                                      
SET: rps=182.5 (overall: 132.3) avg_msec=2959.226 (overall: 2928.141)
                                                                      
SET: rps=167.3 (overall: 132.3) avg_msec=2999.296 (overall: 2928.144)
                                                                      
SET: rps=215.1 (overall: 132.3) avg_msec=2999.296 (overall: 2928.148)
                                                                      
SET: rps=143.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.151)
                                                                      
SET: rps=191.2 (overall: 132.3) avg_msec=2999.296 (overall: 2928.155)
                                                                      
SET: rps=199.2 (overall: 132.3) avg_msec=2999.296 (overall: 2928.159)
                                                                      
SET: rps=151.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.162)
                                                                      
SET: rps=131.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.164)
                                                                      
SET: rps=152.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.167)
                                                                      
SET: rps=134.9 (overall: 132.3) avg_msec=2999.296 (overall: 2928.170)
                                                                      
SET: rps=140.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.173)
                                                                      
SET: rps=167.3 (overall: 132.3) avg_msec=2999.296 (overall: 2928.176)
                                                                      
SET: rps=131.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.178)
                                                                      
SET: rps=119.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.181)
                                                                      
SET: rps=151.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.184)
                                                                      
SET: rps=139.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.186)
                                                                      
SET: rps=119.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.189)
                                                                      
SET: rps=119.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.191)
                                                                      
SET: rps=119.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.193)
                                                                      
SET: rps=107.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.196)
                                                                      
SET: rps=112.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.198)
                                                                      
SET: rps=111.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.200)
                                                                      
SET: rps=119.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.202)
                                                                      
SET: rps=100.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.204)
                                                                      
SET: rps=111.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.206)
                                                                      
SET: rps=99.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.208)
                                                                     
SET: rps=119.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.211)
                                                                      
SET: rps=100.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.213)
                                                                      
SET: rps=119.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.215)
                                                                      
SET: rps=95.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.217)
                                                                     
SET: rps=111.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.219)
                                                                      
SET: rps=104.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.221)
                                                                      
SET: rps=103.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.223)
                                                                      
SET: rps=111.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.225)
                                                                      
SET: rps=91.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.227)
                                                                     
SET: rps=88.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.229)
                                                                     
SET: rps=87.3 (overall: 132.3) avg_msec=2999.296 (overall: 2928.230)
                                                                     
SET: rps=112.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.233)
                                                                      
SET: rps=115.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.235)
                                                                      
SET: rps=95.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.237)
                                                                     
SET: rps=111.1 (overall: 132.3) avg_msec=2999.296 (overall: 2928.239)
                                                                      
SET: rps=119.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.241)
                                                                      
SET: rps=111.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.243)
                                                                      
SET: rps=96.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.245)
                                                                     
SET: rps=95.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.247)
                                                                     
SET: rps=120.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.249)
                                                                      
SET: rps=99.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.251)
                                                                     
SET: rps=91.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.253)
                                                                     
SET: rps=88.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.255)
                                                                     
SET: rps=111.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.257)
                                                                      
SET: rps=107.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.259)
                                                                      
SET: rps=84.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.261)
                                                                     
SET: rps=75.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.262)
                                                                     
SET: rps=92.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.264)
                                                                     
SET: rps=91.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.266)
                                                                     
SET: rps=100.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.268)
                                                                      
SET: rps=99.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.270)
                                                                     
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.271)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.273)
                                                                     
SET: rps=79.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.274)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.275)
                                                                     
SET: rps=91.3 (overall: 132.3) avg_msec=2999.296 (overall: 2928.277)
                                                                     
SET: rps=92.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.279)
                                                                     
SET: rps=71.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.280)
                                                                     
SET: rps=90.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.282)
                                                                     
SET: rps=107.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.284)
                                                                      
SET: rps=72.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.286)
                                                                     
SET: rps=79.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.287)
                                                                     
SET: rps=76.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.289)
                                                                     
SET: rps=63.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.290)
                                                                     
SET: rps=87.6 (overall: 132.3) avg_msec=2999.296 (overall: 2928.292)
                                                                     
SET: rps=71.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.293)
                                                                     
SET: rps=75.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.295)
                                                                     
SET: rps=83.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.296)
                                                                     
SET: rps=84.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.298)
                                                                     
SET: rps=63.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.299)
                                                                     
SET: rps=67.7 (overall: 132.3) avg_msec=2999.296 (overall: 2928.300)
                                                                     
SET: rps=64.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.302)
                                                                     
SET: rps=67.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.303)
                                                                     
SET: rps=68.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.304)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.305)
                                                                     
SET: rps=67.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.307)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.308)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.309)
                                                                     
SET: rps=63.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.310)
                                                                     
SET: rps=63.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.312)
                                                                     
SET: rps=63.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.313)
                                                                     
SET: rps=55.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.314)
                                                                     
SET: rps=71.4 (overall: 132.2) avg_msec=2999.296 (overall: 2928.315)
                                                                     
SET: rps=55.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.316)
                                                                     
SET: rps=60.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.317)
                                                                     
SET: rps=55.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.319)
                                                                     
SET: rps=63.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.320)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.321)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.322)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.323)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.324)
                                                                     
SET: rps=55.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.326)
                                                                     
SET: rps=63.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.327)
                                                                     
SET: rps=51.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.328)
                                                                     
SET: rps=59.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.329)
                                                                     
SET: rps=64.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.330)
                                                                     
SET: rps=55.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.331)
                                                                     
SET: rps=67.5 (overall: 132.2) avg_msec=2999.296 (overall: 2928.333)
                                                                     
SET: rps=60.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.334)
                                                                     
SET: rps=63.7 (overall: 132.2) avg_msec=2999.296 (overall: 2928.335)
                                                                     
SET: rps=55.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.336)
                                                                     
SET: rps=1059.8 (overall: 132.2) avg_msec=2999.296 (overall: 2928.357)
                                                                       
SET: rps=741.0 (overall: 132.2) avg_msec=2999.296 (overall: 2928.371)
                                                                      
SET: rps=442.2 (overall: 132.2) avg_msec=2999.296 (overall: 2928.380)
                                                                      
SET: rps=410.4 (overall: 132.3) avg_msec=2999.296 (overall: 2928.388)
                                                                      
SET: rps=316.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.394)
                                                                      
SET: rps=313.5 (overall: 132.3) avg_msec=2999.296 (overall: 2928.400)
                                                                      
SET: rps=256.0 (overall: 132.3) avg_msec=2999.296 (overall: 2928.405)
                                                                      
SET: rps=247.0 (overall: 132.3) avg_msec=2979.543 (overall: 2928.408)
                                                                      
SET: rps=286.9 (overall: 132.3) avg_msec=2403.812 (overall: 2928.367)
                                                                      
SET: rps=215.1 (overall: 132.3) avg_msec=2271.839 (overall: 2928.328)
                                                                      
SET: rps=224.0 (overall: 132.3) avg_msec=2510.665 (overall: 2928.303)
                                                                      
SET: rps=191.2 (overall: 132.3) avg_msec=2728.491 (overall: 2928.292)
                                                                      
